x-axis,1
second,Volt
-3.246000E+00,+3.125E-03
-3.241000E+00,-12.500E-03
-3.236000E+00,-3.125E-03
-3.231000E+00,+0.0E+00
-3.226000E+00,+0.0E+00
-3.221000E+00,+25.000E-03
-3.216000E+00,-6.250E-03
-3.211000E+00,-3.125E-03
-3.206000E+00,-12.500E-03
-3.201000E+00,-15.625E-03
-3.196000E+00,-3.125E-03
-3.191000E+00,-12.500E-03
-3.186000E+00,-3.125E-03
-3.181000E+00,-12.500E-03
-3.176000E+00,+9.375E-03
-3.171000E+00,+15.625E-03
-3.166000E+00,-9.375E-03
-3.161000E+00,-3.125E-03
-3.156000E+00,-12.500E-03
-3.151000E+00,-28.125E-03
-3.146000E+00,-18.750E-03
-3.141000E+00,-15.625E-03
-3.136000E+00,-15.625E-03
-3.131000E+00,-15.625E-03
-3.126000E+00,-15.625E-03
-3.121000E+00,-15.625E-03
-3.116000E+00,-15.625E-03
-3.111000E+00,-15.625E-03
-3.106000E+00,-15.625E-03
-3.101000E+00,-3.125E-03
-3.096000E+00,+0.0E+00
-3.091000E+00,+0.0E+00
-3.086000E+00,+0.0E+00
-3.081000E+00,-12.500E-03
-3.076000E+00,-3.125E-03
-3.071000E+00,+0.0E+00
-3.066000E+00,-12.500E-03
-3.061000E+00,-15.625E-03
-3.056000E+00,-15.625E-03
-3.051000E+00,-3.125E-03
-3.046000E+00,-12.500E-03
-3.041000E+00,-3.125E-03
-3.036000E+00,-12.500E-03
-3.031000E+00,-15.625E-03
-3.026000E+00,-3.125E-03
-3.021000E+00,-12.500E-03
-3.016000E+00,-28.125E-03
-3.011000E+00,-18.750E-03
-3.006000E+00,-3.125E-03
-3.001000E+00,-12.500E-03
-2.996000E+00,-3.125E-03
-2.991000E+00,+0.0E+00
-2.986000E+00,+0.0E+00
-2.981000E+00,+12.500E-03
-2.976000E+00,-9.375E-03
-2.971000E+00,-15.625E-03
-2.966000E+00,-15.625E-03
-2.961000E+00,-15.625E-03
-2.956000E+00,-3.125E-03
-2.951000E+00,-12.500E-03
-2.946000E+00,-3.125E-03
-2.941000E+00,+0.0E+00
-2.936000E+00,+0.0E+00
-2.931000E+00,-12.500E-03
-2.926000E+00,-3.125E-03
-2.921000E+00,-12.500E-03
-2.916000E+00,-3.125E-03
-2.911000E+00,-12.500E-03
-2.906000E+00,-15.625E-03
-2.901000E+00,-3.125E-03
-2.896000E+00,+0.0E+00
-2.891000E+00,-12.500E-03
-2.886000E+00,-15.625E-03
-2.881000E+00,-3.125E-03
-2.876000E+00,+0.0E+00
-2.871000E+00,+0.0E+00
-2.866000E+00,+0.0E+00
-2.861000E+00,+0.0E+00
-2.856000E+00,-12.500E-03
-2.851000E+00,-15.625E-03
-2.846000E+00,-15.625E-03
-2.841000E+00,-3.125E-03
-2.836000E+00,+25.000E-03
-2.831000E+00,+6.250E-03
-2.826000E+00,+0.0E+00
-2.821000E+00,+0.0E+00
-2.816000E+00,-25.000E-03
-2.811000E+00,-6.250E-03
-2.806000E+00,+0.0E+00
-2.801000E+00,+0.0E+00
-2.796000E+00,+0.0E+00
-2.791000E+00,-12.500E-03
-2.786000E+00,-28.125E-03
-2.781000E+00,-6.250E-03
-2.776000E+00,-12.500E-03
-2.771000E+00,-15.625E-03
-2.766000E+00,-15.625E-03
-2.761000E+00,-3.125E-03
-2.756000E+00,+0.0E+00
-2.751000E+00,+0.0E+00
-2.746000E+00,+0.0E+00
-2.741000E+00,-12.500E-03
-2.736000E+00,-15.625E-03
-2.731000E+00,-3.125E-03
-2.726000E+00,-12.500E-03
-2.721000E+00,-15.625E-03
-2.716000E+00,-3.125E-03
-2.711000E+00,-12.500E-03
-2.706000E+00,-3.125E-03
-2.701000E+00,-12.500E-03
-2.696000E+00,-3.125E-03
-2.691000E+00,+0.0E+00
-2.686000E+00,-12.500E-03
-2.681000E+00,-15.625E-03
-2.676000E+00,-3.125E-03
-2.671000E+00,-12.500E-03
-2.666000E+00,-15.625E-03
-2.661000E+00,-15.625E-03
-2.656000E+00,-3.125E-03
-2.651000E+00,+0.0E+00
-2.646000E+00,+0.0E+00
-2.641000E+00,+0.0E+00
-2.636000E+00,-25.000E-03
-2.631000E+00,-18.750E-03
-2.626000E+00,-15.625E-03
-2.621000E+00,-3.125E-03
-2.616000E+00,+0.0E+00
-2.611000E+00,+0.0E+00
-2.606000E+00,-12.500E-03
-2.601000E+00,-15.625E-03
-2.596000E+00,+9.375E-03
-2.591000E+00,+3.125E-03
-2.586000E+00,-25.000E-03
-2.581000E+00,-18.750E-03
-2.576000E+00,-15.625E-03
-2.571000E+00,-15.625E-03
-2.566000E+00,-15.625E-03
-2.561000E+00,-3.125E-03
-2.556000E+00,-12.500E-03
-2.551000E+00,-15.625E-03
-2.546000E+00,-15.625E-03
-2.541000E+00,-15.625E-03
-2.536000E+00,-28.125E-03
-2.531000E+00,-18.750E-03
-2.526000E+00,-15.625E-03
-2.521000E+00,-15.625E-03
-2.516000E+00,-15.625E-03
-2.511000E+00,-28.125E-03
-2.506000E+00,-6.250E-03
-2.501000E+00,-12.500E-03
-2.496000E+00,-3.125E-03
-2.491000E+00,-12.500E-03
-2.486000E+00,-3.125E-03
-2.481000E+00,-12.500E-03
-2.476000E+00,-15.625E-03
-2.471000E+00,-15.625E-03
-2.466000E+00,-3.125E-03
-2.461000E+00,+12.500E-03
-2.456000E+00,+3.125E-03
-2.451000E+00,-12.500E-03
-2.446000E+00,-3.125E-03
-2.441000E+00,+0.0E+00
-2.436000E+00,-25.000E-03
-2.431000E+00,-6.250E-03
-2.426000E+00,-12.500E-03
-2.421000E+00,-3.125E-03
-2.416000E+00,+0.0E+00
-2.411000E+00,-12.500E-03
-2.406000E+00,-3.125E-03
-2.401000E+00,-12.500E-03
-2.396000E+00,-15.625E-03
-2.391000E+00,-3.125E-03
-2.386000E+00,+0.0E+00
-2.381000E+00,-12.500E-03
-2.376000E+00,-3.125E-03
-2.371000E+00,+0.0E+00
-2.366000E+00,+0.0E+00
-2.361000E+00,-12.500E-03
-2.356000E+00,-15.625E-03
-2.351000E+00,-15.625E-03
-2.346000E+00,-15.625E-03
-2.341000E+00,-3.125E-03
-2.336000E+00,-12.500E-03
-2.331000E+00,-3.125E-03
-2.326000E+00,-12.500E-03
-2.321000E+00,-15.625E-03
-2.316000E+00,-3.125E-03
-2.311000E+00,+0.0E+00
-2.306000E+00,-25.000E-03
-2.301000E+00,-6.250E-03
-2.296000E+00,-12.500E-03
